s_adj,bop_item,sector10,sectpart,stk_flow,partner,unit,geotime,date,value
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HR,2016-01-01,69
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HR,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,1995-01-01,60
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,1996-01-01,58
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,1997-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,1998-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,1999-01-01,73
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2000-01-01,70
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2001-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2002-01-01,63
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2003-01-01,75
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2004-01-01,83
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2005-01-01,91
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2006-01-01,94
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2007-01-01,88
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2016-01-01,58
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,HU,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2002-01-01,21
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2003-01-01,23
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2004-01-01,22
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2005-01-01,46
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2006-01-01,25
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2007-01-01,31
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2016-01-01,170
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IE,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,1998-01-01,9
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,1999-01-01,4
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2000-01-01,6
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2001-01-01,4
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2002-01-01,11
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2003-01-01,12
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2004-01-01,15
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2005-01-01,15
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2006-01-01,20
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2007-01-01,21
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2016-01-01,9
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,IT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2004-01-01,35
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2005-01-01,42
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2006-01-01,47
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2007-01-01,54
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2016-01-01,42
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2002-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2003-01-01,73
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2004-01-01,17
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2005-01-01,19
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2006-01-01,21
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2007-01-01,18
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2016-01-01,47
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LU,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2000-01-01,23
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2001-01-01,29
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2002-01-01,33
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2003-01-01,37
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2004-01-01,47
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2005-01-01,55
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2006-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2007-01-01,69
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2016-01-01,58
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,LV,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2004-01-01,37
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2005-01-01,35
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2006-01-01,27
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2007-01-01,21
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2016-01-01,45
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,MT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2003-01-01,3
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2004-01-01,0
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2005-01-01,5
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2006-01-01,1
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2007-01-01,14
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2016-01-01,62
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,NL,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2004-01-01,40
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2005-01-01,41
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2006-01-01,44
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2007-01-01,49
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2016-01-01,61
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PL,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,1996-01-01,12
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,1997-01-01,14
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,1998-01-01,24
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,1999-01-01,34
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2000-01-01,41
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2001-01-01,49
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2002-01-01,58
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2003-01-01,62
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2004-01-01,66
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2005-01-01,69
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2006-01-01,79
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2007-01-01,88
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2016-01-01,105
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,PT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2004-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2005-01-01,29
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2006-01-01,36
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2007-01-01,45
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2016-01-01,48
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,RO,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,1998-01-01,35
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,1999-01-01,32
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2000-01-01,33
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2001-01-01,23
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2002-01-01,20
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2003-01-01,17
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2004-01-01,21
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2005-01-01,17
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2006-01-01,9
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2007-01-01,1
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2016-01-01,5
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SE,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,1995-01-01,2
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,1996-01-01,2
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,1997-01-01,2
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,1998-01-01,4
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,1999-01-01,9
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2000-01-01,11
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2001-01-01,2
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2002-01-01,0
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2003-01-01,5
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2004-01-01,7
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2005-01-01,10
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2006-01-01,16
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2007-01-01,25
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2016-01-01,36
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SI,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2004-01-01,51
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2005-01-01,60
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2006-01-01,64
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2007-01-01,56
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,PC_GDP,SK,2014-01-01,
